0.00.083.738 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.085.251 I srv    load_model: loading model '/Users/sgj/.lmstudio/models/deepreinforce-ai/Ornith-1.0-9B-GGUF/ornith-1.0-9b-Q4_K_M.gguf'
0.00.876.386 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 37632, kv_unified = 'false'
0.00.889.029 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.00.889.036 I srv  llama_server: model loaded
0.00.889.037 I srv  llama_server: listening on http://127.0.0.1:8080
0.03.131.859 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
130.55.593.543 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.898 (> 0.100 thold), f_keep = 0.909
130.55.593.659 I slot launch_slot_: id  0 | task 169215 | processing task, is_child = 0
130.59.325.311 I slot print_timing: id  0 | task 169215 | prompt eval time =    1318.91 ms /   317 tokens (    4.16 ms per token,   240.35 tokens per second)
130.59.325.315 I slot print_timing: id  0 | task 169215 |        eval time =    2412.74 ms /    83 tokens (   29.07 ms per token,    34.40 tokens per second)
130.59.325.315 I slot print_timing: id  0 | task 169215 |       total time =    3731.65 ms /   400 tokens
130.59.325.315 I slot print_timing: id  0 | task 169215 |    graphs reused =     166620
130.59.325.397 I slot      release: id  0 | task 169215 | stop processing: n_tokens = 2649, truncated = 0
130.59.340.634 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.942 (> 0.100 thold), f_keep = 0.969
130.59.340.748 I slot launch_slot_: id  0 | task 169301 | processing task, is_child = 0
131.02.775.047 I slot print_timing: id  0 | task 169301 | prompt eval time =     970.00 ms /   231 tokens (    4.20 ms per token,   238.14 tokens per second)
131.02.775.049 I slot print_timing: id  0 | task 169301 |        eval time =    2464.29 ms /    84 tokens (   29.34 ms per token,    34.09 tokens per second)
131.02.775.050 I slot print_timing: id  0 | task 169301 |       total time =    3434.29 ms /   315 tokens
131.02.775.050 I slot print_timing: id  0 | task 169301 |    graphs reused =     166702
131.02.775.142 I slot      release: id  0 | task 169301 | stop processing: n_tokens = 2806, truncated = 0
131.02.793.302 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.561 (> 0.100 thold), f_keep = 0.902
131.02.793.417 I slot launch_slot_: id  0 | task 169388 | processing task, is_child = 0
131.07.108.513 I slot print_timing: id  0 | task 169388 | prompt processing, n_tokens =   1504, progress = 0.89, t =   4.32 s / 348.54 tokens per second
131.07.923.143 I slot print_timing: id  0 | task 169388 | prompt processing, n_tokens =   2016, progress = 1.00, t =   5.13 s / 393.00 tokens per second
131.11.424.543 I slot print_timing: id  0 | task 169388 | prompt eval time =    6844.50 ms /  2020 tokens (    3.39 ms per token,   295.13 tokens per second)
131.11.424.547 I slot print_timing: id  0 | task 169388 |        eval time =    1786.62 ms /    63 tokens (   28.36 ms per token,    35.26 tokens per second)
131.11.424.547 I slot print_timing: id  0 | task 169388 |       total time =    8631.12 ms /  2083 tokens
131.11.424.547 I slot print_timing: id  0 | task 169388 |    graphs reused =     166763
131.11.424.677 I slot      release: id  0 | task 169388 | stop processing: n_tokens = 4574, truncated = 0
131.11.445.067 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.702 (> 0.100 thold), f_keep = 0.986
131.11.445.191 I slot launch_slot_: id  0 | task 169455 | processing task, is_child = 0
131.16.459.979 I slot print_timing: id  0 | task 169455 | prompt processing, n_tokens =   1818, progress = 0.71, t =   5.01 s / 362.53 tokens per second
131.20.666.090 I slot print_timing: id  0 | task 169455 | prompt processing, n_tokens =   3170, progress = 0.92, t =   9.22 s / 343.78 tokens per second
131.21.799.656 I slot print_timing: id  0 | task 169455 | prompt processing, n_tokens =   3682, progress = 1.00, t =  10.35 s / 355.60 tokens per second
131.25.667.241 I slot print_timing: id  0 | task 169455 | prompt eval time =   12114.20 ms /  3686 tokens (    3.29 ms per token,   304.27 tokens per second)
131.25.667.244 I slot print_timing: id  0 | task 169455 |        eval time =    2107.84 ms /    73 tokens (   28.87 ms per token,    34.63 tokens per second)
131.25.667.244 I slot print_timing: id  0 | task 169455 |       total time =   14222.04 ms /  3759 tokens
131.25.667.245 I slot print_timing: id  0 | task 169455 |    graphs reused =     166834
131.25.667.412 I slot      release: id  0 | task 169455 | stop processing: n_tokens = 6502, truncated = 0
131.25.688.811 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.955 (> 0.100 thold), f_keep = 0.989
131.25.688.930 I slot launch_slot_: id  0 | task 169532 | processing task, is_child = 0
131.30.844.120 I slot print_timing: id  0 | task 169532 | prompt processing, n_tokens =   1654, progress = 0.92, t =   5.16 s / 320.84 tokens per second
131.31.270.576 I slot print_timing: id  0 | task 169532 | prompt processing, n_tokens =   1921, progress = 0.96, t =   5.58 s / 344.16 tokens per second
131.32.211.024 I slot print_timing: id  0 | task 169532 | prompt processing, n_tokens =   2166, progress = 1.00, t =   6.52 s / 332.10 tokens per second
131.36.166.018 I slot print_timing: id  0 | task 169532 | n_decoded =    103, tg =  34.20 t/s, tg_3s =  34.20 t/s
131.39.188.070 I slot print_timing: id  0 | task 169532 | n_decoded =    199, tg =  32.98 t/s, tg_3s =  31.77 t/s
131.42.214.122 I slot print_timing: id  0 | task 169532 | n_decoded =    294, tg =  32.45 t/s, tg_3s =  31.39 t/s
131.45.225.710 I slot print_timing: id  0 | task 169532 | n_decoded =    389, tg =  32.22 t/s, tg_3s =  31.54 t/s
131.48.246.665 I slot print_timing: id  0 | task 169532 | n_decoded =    484, tg =  32.07 t/s, tg_3s =  31.45 t/s
131.51.259.214 I slot print_timing: id  0 | task 169532 | n_decoded =    578, tg =  31.92 t/s, tg_3s =  31.20 t/s
131.54.287.806 I slot print_timing: id  0 | task 169532 | n_decoded =    667, tg =  31.56 t/s, tg_3s =  29.39 t/s
131.57.318.022 I slot print_timing: id  0 | task 169532 | n_decoded =    759, tg =  31.41 t/s, tg_3s =  30.36 t/s
132.00.318.550 I slot print_timing: id  0 | task 169532 | n_decoded =    849, tg =  31.25 t/s, tg_3s =  29.99 t/s
132.03.329.870 I slot print_timing: id  0 | task 169532 | n_decoded =    939, tg =  31.12 t/s, tg_3s =  29.89 t/s
132.06.349.446 I slot print_timing: id  0 | task 169532 | n_decoded =   1030, tg =  31.03 t/s, tg_3s =  30.14 t/s
132.09.362.019 I slot print_timing: id  0 | task 169532 | n_decoded =   1120, tg =  30.93 t/s, tg_3s =  29.87 t/s
132.12.368.498 I slot print_timing: id  0 | task 169532 | n_decoded =   1211, tg =  30.88 t/s, tg_3s =  30.27 t/s
132.15.383.402 I slot print_timing: id  0 | task 169532 | n_decoded =   1300, tg =  30.78 t/s, tg_3s =  29.52 t/s
132.18.412.958 I slot print_timing: id  0 | task 169532 | n_decoded =   1391, tg =  30.73 t/s, tg_3s =  30.04 t/s
132.21.441.342 I slot print_timing: id  0 | task 169532 | n_decoded =   1482, tg =  30.69 t/s, tg_3s =  30.05 t/s
132.24.451.324 I slot print_timing: id  0 | task 169532 | n_decoded =   1572, tg =  30.64 t/s, tg_3s =  29.90 t/s
132.27.469.421 I slot print_timing: id  0 | task 169532 | n_decoded =   1662, tg =  30.60 t/s, tg_3s =  29.82 t/s
132.30.496.988 I slot print_timing: id  0 | task 169532 | n_decoded =   1753, tg =  30.57 t/s, tg_3s =  30.06 t/s
132.33.532.302 I slot print_timing: id  0 | task 169532 | n_decoded =   1844, tg =  30.54 t/s, tg_3s =  29.98 t/s
132.36.554.941 I slot print_timing: id  0 | task 169532 | n_decoded =   1934, tg =  30.50 t/s, tg_3s =  29.78 t/s
132.39.575.199 I slot print_timing: id  0 | task 169532 | n_decoded =   2025, tg =  30.49 t/s, tg_3s =  30.13 t/s
132.42.582.672 I slot print_timing: id  0 | task 169532 | n_decoded =   2115, tg =  30.46 t/s, tg_3s =  29.93 t/s
132.45.608.274 I slot print_timing: id  0 | task 169532 | n_decoded =   2203, tg =  30.41 t/s, tg_3s =  29.09 t/s
132.48.629.360 I slot print_timing: id  0 | task 169532 | n_decoded =   2291, tg =  30.35 t/s, tg_3s =  29.13 t/s
132.51.635.649 I slot print_timing: id  0 | task 169532 | n_decoded =   2382, tg =  30.35 t/s, tg_3s =  30.27 t/s
132.54.667.035 I slot print_timing: id  0 | task 169532 | n_decoded =   2474, tg =  30.35 t/s, tg_3s =  30.35 t/s
132.57.684.323 I slot print_timing: id  0 | task 169532 | n_decoded =   2564, tg =  30.33 t/s, tg_3s =  29.83 t/s
133.00.697.296 I slot print_timing: id  0 | task 169532 | n_decoded =   2654, tg =  30.32 t/s, tg_3s =  29.87 t/s
133.03.703.944 I slot print_timing: id  0 | task 169532 | n_decoded =   2744, tg =  30.30 t/s, tg_3s =  29.93 t/s
133.06.722.511 I slot print_timing: id  0 | task 169532 | n_decoded =   2835, tg =  30.30 t/s, tg_3s =  30.15 t/s
133.09.741.525 I slot print_timing: id  0 | task 169532 | n_decoded =   2925, tg =  30.28 t/s, tg_3s =  29.81 t/s
133.12.769.989 I slot print_timing: id  0 | task 169532 | n_decoded =   3015, tg =  30.27 t/s, tg_3s =  29.72 t/s
133.15.771.248 I slot print_timing: id  0 | task 169532 | n_decoded =   3105, tg =  30.26 t/s, tg_3s =  29.99 t/s
133.18.803.695 I slot print_timing: id  0 | task 169532 | n_decoded =   3196, tg =  30.25 t/s, tg_3s =  30.01 t/s
133.21.817.176 I slot print_timing: id  0 | task 169532 | n_decoded =   3285, tg =  30.23 t/s, tg_3s =  29.53 t/s
133.24.824.377 I slot print_timing: id  0 | task 169532 | n_decoded =   3374, tg =  30.21 t/s, tg_3s =  29.60 t/s
133.27.832.562 I slot print_timing: id  0 | task 169532 | n_decoded =   3465, tg =  30.21 t/s, tg_3s =  30.25 t/s
133.30.840.852 I slot print_timing: id  0 | task 169532 | n_decoded =   3554, tg =  30.20 t/s, tg_3s =  29.58 t/s
133.33.859.725 I slot print_timing: id  0 | task 169532 | n_decoded =   3644, tg =  30.19 t/s, tg_3s =  29.81 t/s
133.36.882.246 I slot print_timing: id  0 | task 169532 | n_decoded =   3735, tg =  30.19 t/s, tg_3s =  30.11 t/s
133.39.908.813 I slot print_timing: id  0 | task 169532 | n_decoded =   3825, tg =  30.18 t/s, tg_3s =  29.74 t/s
133.42.919.418 I slot print_timing: id  0 | task 169532 | n_decoded =   3915, tg =  30.17 t/s, tg_3s =  29.89 t/s
133.45.934.791 I slot print_timing: id  0 | task 169532 | n_decoded =   4006, tg =  30.17 t/s, tg_3s =  30.18 t/s
133.48.949.101 I slot print_timing: id  0 | task 169532 | prompt eval time =    7464.95 ms /  2170 tokens (    3.44 ms per token,   290.69 tokens per second)
133.48.949.107 I slot print_timing: id  0 | task 169532 |        eval time =  135795.21 ms /  4096 tokens (   33.15 ms per token,    30.16 tokens per second)
133.48.949.108 I slot print_timing: id  0 | task 169532 |       total time =  143260.16 ms /  6266 tokens
133.48.949.109 I slot print_timing: id  0 | task 169532 |    graphs reused =     170912
133.48.949.625 I slot      release: id  0 | task 169532 | stop processing: n_tokens = 10827, truncated = 0
133.49.011.868 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.995 (> 0.100 thold), f_keep = 0.621
133.49.012.059 I slot launch_slot_: id  0 | task 173632 | processing task, is_child = 0
133.53.133.566 I slot print_timing: id  0 | task 173632 | n_decoded =    102, tg =  33.76 t/s, tg_3s =  33.76 t/s
133.56.143.193 I slot print_timing: id  0 | task 173632 | n_decoded =    198, tg =  32.83 t/s, tg_3s =  31.90 t/s
133.59.165.459 I slot print_timing: id  0 | task 173632 | n_decoded =    294, tg =  32.47 t/s, tg_3s =  31.76 t/s
134.01.374.526 I slot print_timing: id  0 | task 173632 | prompt eval time =    1100.24 ms /   273 tokens (    4.03 ms per token,   248.13 tokens per second)
134.01.374.529 I slot print_timing: id  0 | task 173632 |        eval time =   11262.21 ms /   364 tokens (   30.94 ms per token,    32.32 tokens per second)
134.01.374.529 I slot print_timing: id  0 | task 173632 |       total time =   12362.46 ms /   637 tokens
134.01.374.530 I slot print_timing: id  0 | task 173632 |    graphs reused =     171273
134.01.374.704 I slot      release: id  0 | task 173632 | stop processing: n_tokens = 7119, truncated = 0
134.01.396.502 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.604 (> 0.100 thold), f_keep = 0.629
134.01.396.692 I slot launch_slot_: id  0 | task 173998 | processing task, is_child = 0
134.06.631.412 I slot print_timing: id  0 | task 173998 | prompt processing, n_tokens =   2048, progress = 0.65, t =   5.23 s / 391.23 tokens per second
134.13.097.507 I slot print_timing: id  0 | task 173998 | prompt processing, n_tokens =   4046, progress = 0.92, t =  11.70 s / 345.79 tokens per second
134.14.638.061 I slot print_timing: id  0 | task 173998 | prompt processing, n_tokens =   4158, progress = 0.93, t =  13.24 s / 314.02 tokens per second
134.15.074.409 I slot print_timing: id  0 | task 173998 | prompt processing, n_tokens =   4670, progress = 1.00, t =  13.68 s / 341.43 tokens per second
134.19.928.069 I slot print_timing: id  0 | task 173998 | n_decoded =    104, tg =  34.36 t/s, tg_3s =  34.36 t/s
134.22.942.597 I slot print_timing: id  0 | task 173998 | n_decoded =    201, tg =  33.27 t/s, tg_3s =  32.18 t/s
134.25.949.845 I slot print_timing: id  0 | task 173998 | n_decoded =    296, tg =  32.71 t/s, tg_3s =  31.59 t/s
134.28.974.348 I slot print_timing: id  0 | task 173998 | n_decoded =    392, tg =  32.47 t/s, tg_3s =  31.74 t/s
134.31.982.646 I slot print_timing: id  0 | task 173998 | n_decoded =    487, tg =  32.29 t/s, tg_3s =  31.58 t/s
134.35.010.221 I slot print_timing: id  0 | task 173998 | n_decoded =    583, tg =  32.19 t/s, tg_3s =  31.71 t/s
134.38.035.490 I slot print_timing: id  0 | task 173998 | n_decoded =    679, tg =  32.13 t/s, tg_3s =  31.73 t/s
134.41.051.404 I slot print_timing: id  0 | task 173998 | n_decoded =    775, tg =  32.09 t/s, tg_3s =  31.83 t/s
134.44.054.193 I slot print_timing: id  0 | task 173998 | n_decoded =    869, tg =  32.00 t/s, tg_3s =  31.30 t/s
134.47.066.814 I slot print_timing: id  0 | task 173998 | n_decoded =    957, tg =  31.73 t/s, tg_3s =  29.21 t/s
134.50.096.956 I slot print_timing: id  0 | task 173998 | n_decoded =   1046, tg =  31.51 t/s, tg_3s =  29.37 t/s
134.53.106.629 I slot print_timing: id  0 | task 173998 | n_decoded =   1137, tg =  31.40 t/s, tg_3s =  30.24 t/s
134.56.106.732 I slot print_timing: id  0 | task 173998 | n_decoded =   1229, tg =  31.35 t/s, tg_3s =  30.67 t/s
134.59.109.481 I slot print_timing: id  0 | task 173998 | n_decoded =   1316, tg =  31.18 t/s, tg_3s =  28.97 t/s
135.02.136.707 I slot print_timing: id  0 | task 173998 | n_decoded =   1408, tg =  31.13 t/s, tg_3s =  30.39 t/s
135.05.164.145 I slot print_timing: id  0 | task 173998 | n_decoded =   1497, tg =  31.02 t/s, tg_3s =  29.40 t/s
135.08.169.305 I slot print_timing: id  0 | task 173998 | n_decoded =   1589, tg =  30.99 t/s, tg_3s =  30.61 t/s
135.11.197.250 I slot print_timing: id  0 | task 173998 | n_decoded =   1681, tg =  30.96 t/s, tg_3s =  30.38 t/s
135.14.220.702 I slot print_timing: id  0 | task 173998 | n_decoded =   1772, tg =  30.91 t/s, tg_3s =  30.10 t/s
135.17.246.797 I slot print_timing: id  0 | task 173998 | n_decoded =   1864, tg =  30.89 t/s, tg_3s =  30.40 t/s
135.20.261.038 I slot print_timing: id  0 | task 173998 | n_decoded =   1954, tg =  30.84 t/s, tg_3s =  29.86 t/s
135.23.279.500 I slot print_timing: id  0 | task 173998 | n_decoded =   2045, tg =  30.81 t/s, tg_3s =  30.15 t/s
135.26.286.016 I slot print_timing: id  0 | task 173998 | n_decoded =   2135, tg =  30.77 t/s, tg_3s =  29.93 t/s
135.29.307.962 I slot print_timing: id  0 | task 173998 | n_decoded =   2225, tg =  30.73 t/s, tg_3s =  29.78 t/s
135.32.336.614 I slot print_timing: id  0 | task 173998 | n_decoded =   2316, tg =  30.70 t/s, tg_3s =  30.05 t/s
135.35.348.541 I slot print_timing: id  0 | task 173998 | n_decoded =   2407, tg =  30.68 t/s, tg_3s =  30.21 t/s
135.38.361.980 I slot print_timing: id  0 | task 173998 | n_decoded =   2498, tg =  30.67 t/s, tg_3s =  30.20 t/s
135.41.390.909 I slot print_timing: id  0 | task 173998 | n_decoded =   2589, tg =  30.64 t/s, tg_3s =  30.04 t/s
135.44.394.835 I slot print_timing: id  0 | task 173998 | n_decoded =   2679, tg =  30.62 t/s, tg_3s =  29.96 t/s
135.47.398.566 I slot print_timing: id  0 | task 173998 | n_decoded =   2770, tg =  30.61 t/s, tg_3s =  30.30 t/s
135.50.404.684 I slot print_timing: id  0 | task 173998 | n_decoded =   2861, tg =  30.60 t/s, tg_3s =  30.27 t/s
135.53.431.688 I slot print_timing: id  0 | task 173998 | n_decoded =   2953, tg =  30.59 t/s, tg_3s =  30.39 t/s
135.56.446.996 I slot print_timing: id  0 | task 173998 | n_decoded =   3043, tg =  30.57 t/s, tg_3s =  29.85 t/s
135.59.458.264 I slot print_timing: id  0 | task 173998 | n_decoded =   3132, tg =  30.54 t/s, tg_3s =  29.56 t/s
136.02.473.666 I slot print_timing: id  0 | task 173998 | n_decoded =   3224, tg =  30.54 t/s, tg_3s =  30.51 t/s
136.05.481.121 I slot print_timing: id  0 | task 173998 | n_decoded =   3315, tg =  30.53 t/s, tg_3s =  30.26 t/s
136.08.483.716 I slot print_timing: id  0 | task 173998 | n_decoded =   3405, tg =  30.52 t/s, tg_3s =  29.97 t/s
136.11.515.320 I slot print_timing: id  0 | task 173998 | n_decoded =   3496, tg =  30.50 t/s, tg_3s =  30.02 t/s
